2021-07-21 18:00:00 [main] INFO  rootlog:41 - this is logger
2021-07-21 22:12:02 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] successful
2021-07-21 22:12:02 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] - peter
2021-07-21 22:12:02 [main] INFO  outfile:85 - By.xpath: //*[@id="email"] FOUND
2021-07-21 22:12:02 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] successful
2021-07-21 22:12:02 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] - peter.paul@gmail.com
2021-07-21 22:12:02 [main] INFO  outfile:85 - By.xpath: //*[@id="message"] FOUND
2021-07-21 22:12:02 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] successful
2021-07-21 22:12:02 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] - Nice website - peter
2021-07-21 22:12:03 [main] INFO  outfile:85 - By.xpath: //a[contains(text(),'Submit')] FOUND
2021-07-21 22:12:03 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[contains(text(),'Submit')]] successful
2021-07-21 22:12:26 [main] INFO  outfile:85 - By.xpath: //a[@class = 'btn'] FOUND
2021-07-21 22:12:26 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[@class = 'btn']] successful
2021-07-21 22:12:26 [main] INFO  outfile:85 - By.xpath: //*[@id="forename"] FOUND
2021-07-21 22:12:26 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] successful
2021-07-21 22:12:27 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] - peter
2021-07-21 22:12:27 [main] INFO  outfile:85 - By.xpath: //*[@id="email"] FOUND
2021-07-21 22:12:27 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] successful
2021-07-21 22:12:27 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] - peter.paul@gmail.com
2021-07-21 22:12:27 [main] INFO  outfile:85 - By.xpath: //*[@id="message"] FOUND
2021-07-21 22:12:27 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] successful
2021-07-21 22:12:27 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] - Nice website - peter
2021-07-21 22:12:28 [main] INFO  outfile:85 - By.xpath: //a[contains(text(),'Submit')] FOUND
2021-07-21 22:12:28 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[contains(text(),'Submit')]] successful
2021-07-21 22:12:40 [main] INFO  outfile:85 - By.xpath: //a[@class = 'btn'] FOUND
2021-07-21 22:12:40 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[@class = 'btn']] successful
2021-07-21 22:12:40 [main] INFO  outfile:85 - By.xpath: //*[@id="forename"] FOUND
2021-07-21 22:12:40 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] successful
2021-07-21 22:12:40 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] - peter
2021-07-21 22:12:40 [main] INFO  outfile:85 - By.xpath: //*[@id="email"] FOUND
2021-07-21 22:12:40 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] successful
2021-07-21 22:12:40 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] - peter.paul@gmail.com
2021-07-21 22:12:40 [main] INFO  outfile:85 - By.xpath: //*[@id="message"] FOUND
2021-07-21 22:12:40 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] successful
2021-07-21 22:12:40 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] - Nice website - peter
2021-07-21 22:12:41 [main] INFO  outfile:85 - By.xpath: //a[contains(text(),'Submit')] FOUND
2021-07-21 22:12:42 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[contains(text(),'Submit')]] successful
2021-07-21 22:13:04 [main] INFO  outfile:85 - By.xpath: //a[@class = 'btn'] FOUND
2021-07-21 22:13:04 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[@class = 'btn']] successful
2021-07-21 22:13:04 [main] INFO  outfile:85 - By.xpath: //*[@id="forename"] FOUND
2021-07-21 22:13:04 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] successful
2021-07-21 22:13:04 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] - peter
2021-07-21 22:13:04 [main] INFO  outfile:85 - By.xpath: //*[@id="email"] FOUND
2021-07-21 22:13:04 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] successful
2021-07-21 22:13:04 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] - peter.paul@gmail.com
2021-07-21 22:13:04 [main] INFO  outfile:85 - By.xpath: //*[@id="message"] FOUND
2021-07-21 22:13:04 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] successful
2021-07-21 22:13:04 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] - Nice website - peter
2021-07-21 22:13:05 [main] INFO  outfile:85 - By.xpath: //a[contains(text(),'Submit')] FOUND
2021-07-21 22:13:06 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[contains(text(),'Submit')]] successful
2021-07-21 22:13:27 [main] INFO  outfile:85 - By.xpath: //a[@class = 'btn'] FOUND
2021-07-21 22:13:27 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[@class = 'btn']] successful
2021-07-21 22:13:27 [main] INFO  outfile:85 - By.xpath: //*[@id="forename"] FOUND
2021-07-21 22:13:27 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] successful
2021-07-21 22:13:28 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="forename"]] - peter
2021-07-21 22:13:28 [main] INFO  outfile:85 - By.xpath: //*[@id="email"] FOUND
2021-07-21 22:13:28 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] successful
2021-07-21 22:13:28 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="email"]] - peter.paul@gmail.com
2021-07-21 22:13:28 [main] INFO  outfile:85 - By.xpath: //*[@id="message"] FOUND
2021-07-21 22:13:28 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] successful
2021-07-21 22:13:28 [main] INFO  outfile:394 - Element set - [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id="message"]] - Nice website - peter
2021-07-21 22:13:29 [main] INFO  outfile:85 - By.xpath: //a[contains(text(),'Submit')] FOUND
2021-07-21 22:13:29 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[contains(text(),'Submit')]] successful
2021-07-21 22:13:50 [main] INFO  outfile:85 - By.xpath: //a[@class = 'btn'] FOUND
2021-07-21 22:13:50 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //a[@class = 'btn']] successful
2021-07-21 22:13:55 [main] INFO  outfile:85 - By.xpath: //*[@id='nav-home']/a FOUND
2021-07-21 22:13:55 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (4ed49d9313a9e5aa85868cea8573958d)] -> xpath: //*[@id='nav-home']/a] successful
2021-07-21 22:13:55 [main] INFO  rootlog:73 - Scenario2 - Multiple Comments Completed
2021-07-21 22:13:57 [main] INFO  rootlog:83 - Scenario2 - Add Items To Cart Started
2021-07-21 22:13:57 [main] INFO  rootlog:84 - -------------------------------------
2021-07-21 22:13:59 [main] INFO  outfile:85 - By.xpath: //*[@id="nav-shop"]/a FOUND
2021-07-21 22:14:00 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (84c7d8060e19e0017952c703ed617369)] -> xpath: //*[@id="nav-shop"]/a] successful
2021-07-21 22:14:00 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:00 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (84c7d8060e19e0017952c703ed617369)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:00 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Funny Cow']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:00 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (84c7d8060e19e0017952c703ed617369)] -> xpath: //li//div//h4[text()='Funny Cow']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:00 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Funny Cow']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:00 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (84c7d8060e19e0017952c703ed617369)] -> xpath: //li//div//h4[text()='Funny Cow']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:00 [main] INFO  outfile:85 - By.xpath: //*[@id='nav-cart']/a FOUND
2021-07-21 22:14:00 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (84c7d8060e19e0017952c703ed617369)] -> xpath: //*[@id='nav-cart']/a] successful
2021-07-21 22:14:05 [main] INFO  outfile:85 - By.xpath: //*[@id='nav-home']/a FOUND
2021-07-21 22:14:06 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (84c7d8060e19e0017952c703ed617369)] -> xpath: //*[@id='nav-home']/a] successful
2021-07-21 22:14:06 [main] INFO  rootlog:94 - Scenario3 - Add Items To Cart Completed
2021-07-21 22:14:07 [main] INFO  rootlog:104 - Scenario4 - Check Price Started
2021-07-21 22:14:07 [main] INFO  rootlog:105 - -------------------------------
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //*[@id="nav-shop"]/a FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //*[@id="nav-shop"]/a] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:09 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:09 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:10 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:10 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:10 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:10 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 22:14:10 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 22:14:10 [main] INFO  outfile:85 - By.xpath: //*[@id='nav-cart']/a FOUND
2021-07-21 22:14:10 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //*[@id='nav-cart']/a] successful
2021-07-21 22:14:10 [main] INFO  outfile:85 - By.xpath: //*[@id='nav-cart']/a FOUND
2021-07-21 22:14:10 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //*[@id='nav-cart']/a] successful
2021-07-21 22:14:15 [main] INFO  outfile:85 - By.xpath: //*[@id='nav-home']/a FOUND
2021-07-21 22:14:15 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (cca8b0f3ea6471c4e315320370e12f5a)] -> xpath: //*[@id='nav-home']/a] successful
2021-07-21 22:14:15 [main] INFO  rootlog:117 - Scenario4 - Check Price Completed
2021-07-21 23:02:18 [main] INFO  rootlog:107 - Scenario4 - Check Price Started
2021-07-21 23:02:18 [main] INFO  rootlog:108 - -------------------------------
2021-07-21 23:02:20 [main] INFO  outfile:85 - By.xpath: //*[@id="nav-shop"]/a FOUND
2021-07-21 23:02:20 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //*[@id="nav-shop"]/a] successful
2021-07-21 23:02:20 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:20 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 23:02:20 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:20 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 23:02:20 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:20 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 23:02:20 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:21 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 23:02:21 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:21 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Fluffy Bunny']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 23:02:21 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:21 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 23:02:21 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:21 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Stuffed Frog']/following-sibling::p//a[text()='Buy']] successful
2021-07-21 23:02:21 [main] INFO  outfile:85 - By.xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy'] FOUND
2021-07-21 23:02:21 [main] INFO  outfile:178 - Element click [[ChromeDriver: chrome on MAC (c4ce9d93d92ba6e6163cf525be11c14a)] -> xpath: //li//div//h4[text()='Valentine Bear']/following-sibling::p//a[text()='Buy']] successful
